1698,114,24,77.242554
1699,114,24,78.062050
1751,116,24,119.148972
1752,116,24,85.008743
1751,113,24,43.308132
1750,114,24,35.460358
1751,114,24,87.507614
1752,114,24,111.797783
1750,115,24,38.978481
1751,115,24,117.935783
1752,115,24,138.654205
440,129,24,45.717426
441,129,24,47.488411
442,129,24,71.815575
440,130,24,91.813057
441,130,24,93.248573
442,130,24,93.336975
441,131,24,134.466827
442,131,24,132.197571
441,132,24,145.468277
442,132,24,126.575745
375,136,24,39.141708
502,143,24,72.525917
541,132,24,47.459595
542,132,24,100.147713
541,130,24,100.946373
542,130,24,126.977333
541,131,24,83.997986
542,131,24,122.091309
543,131,24,139.576279
542,129,24,85.985504
1424,138,24,47.238728
1425,138,24,94.159569
1426,138,24,124.530594
1425,139,24,118.809738
1426,139,24,150.759140
1425,140,24,92.416420
1426,140,24,114.679955
1425,141,24,64.265991
1426,141,24,65.760078
1425,137,24,72.066299
1426,137,24,86.186890
1789,142,24,33.938660
1790,142,24,73.846657
1789,143,24,75.010338
1790,143,24,101.922668
1790,141,24,44.815636
501,144,24,71.884323
502,144,24,112.770088
501,145,24,69.931747
502,145,24,129.811554
501,146,24,45.969971
502,146,24,105.844360
870,152,24,53.806709
871,152,24,108.538345
870,153,24,119.612503
871,153,24,147.898819
872,153,24,133.360382
870,154,24,107.378258
871,154,24,161.521851
872,154,24,154.446732
871,155,24,108.275497
872,155,24,99.502037
871,156,24,53.349739
1124,158,24,151.974762
1125,158,24,143.887177
1124,159,24,145.336395
1125,159,24,132.481659
1123,157,24,71.610435
1124,157,24,95.754837
1125,157,24,107.617218
1523,153,24,34.825325
1524,153,24,55.960297
1596,158,24,43.549183
1524,154,24,60.359566
1524,155,24,79.548584
1462,149,24,110.731506
1595,156,24,59.455719
1596,156,24,77.809021
1595,157,24,61.218300
1788,144,24,32.943718
1789,144,24,117.455261
1790,144,24,115.307259
1789,145,24,110.114136
1790,145,24,118.190598
1789,146,24,64.260742
1790,146,24,120.105026
214,172,24,62.570526
214,173,24,79.229645
215,173,24,87.258858
321,166,24,118.980896
322,166,24,104.495163
321,167,24,107.127487
322,167,24,112.110550
321,164,24,58.324848
322,164,24,49.102806
320,165,24,93.722488
321,165,24,124.014496
322,165,24,67.615448
214,174,24,67.823235
215,174,24,96.003937
214,175,24,45.001152
260,168,24,77.332916
261,168,24,92.521095
262,168,24,44.435928
261,169,24,79.547554
260,167,24,52.901882
261,167,24,60.902756
712,162,24,70.011047
714,162,24,115.483170
784,169,24,115.763245
786,169,24,34.080532
784,170,24,154.638336
784,171,24,163.260696
785,171,24,119.540039
784,172,24,110.764496
785,172,24,96.830589
713,160,24,99.503120
714,160,24,111.513855
711,161,24,34.842842
712,161,24,69.672462
713,161,24,129.847198
646,174,24,98.011955
646,175,24,90.137756
783,170,24,130.943054
782,171,24,64.551712
783,171,24,146.658691
783,172,24,92.870453
1002,163,24,36.173798
1003,163,24,123.592537
1072,166,24,44.964584
1073,166,24,44.273735
1072,167,24,43.789970
783,169,24,120.407158
1124,160,24,106.006187
1069,166,24,80.772545
1070,166,24,92.494537
1071,166,24,100.269928
1070,167,24,78.905701
1071,167,24,92.927879
1069,165,24,50.008236
1070,165,24,73.765808
1004,164,24,121.965652
1003,165,24,79.149284
1640,161,24,66.932533
1558,163,24,44.742710
1557,164,24,32.708641
1558,164,24,96.936035
1559,164,24,150.991211
1557,165,24,30.784105
1558,165,24,108.359657
1559,165,24,154.614807
1070,168,24,63.770447
1558,166,24,86.990654
1559,166,24,107.205673
1559,167,24,56.835812
1560,167,24,81.855476
1638,162,24,40.002392
1639,162,24,78.556099
1640,162,24,124.282150
1641,162,24,124.299850
1639,163,24,70.033310
1640,163,24,124.381554
1641,163,24,124.868271
580,182,24,139.283600
580,179,24,86.082130
580,180,24,105.970436
581,180,24,145.465271
579,181,24,83.626495
580,181,24,172.673965
581,181,24,145.061142
1200,178,24,140.711014
1200,179,24,187.663681
1200,177,24,102.993019
1200,180,24,172.433823
1200,181,24,121.671623
1199,180,24,142.406189
1199,181,24,97.477028
1199,177,24,85.408943
1198,178,24,73.328659
1199,178,24,158.865509
1198,179,24,88.842941
1199,179,24,149.140915
1685,180,24,62.969025
1685,181,24,34.529137
1685,182,24,35.550926
1685,179,24,43.480865
424,203,24,41.768456
425,203,24,37.384789
518,196,24,113.807976
424,204,24,77.609703
515,194,24,83.445396
516,194,24,148.968689
517,194,24,199.414337
517,195,24,177.221436
516,192,24,94.603218
517,192,24,91.738297
516,193,24,127.271614
517,193,24,154.175949
1490,206,24,33.485653
1491,206,24,70.406502
1492,206,24,50.737637
1489,207,24,32.662479
1490,207,24,71.439972
1491,207,24,96.732536
1492,207,24,90.571266
1388,206,24,47.034725
1432,206,24,39.987125
1433,206,24,120.760353
1434,206,24,170.898468
1435,206,24,149.148895
1434,207,24,157.083450
1435,207,24,121.284172
1433,204,24,36.432022
1434,204,24,74.142853
1435,204,24,45.847202
1433,205,24,120.136375
1434,205,24,97.375793
1435,205,24,116.350807
477,215,24,124.204521
477,216,24,120.811493
478,216,24,141.163300
477,217,24,64.513451
478,217,24,81.194649
961,217,24,61.985115
1024,212,24,68.279457
1024,213,24,102.719337
1026,213,24,37.992020
858,214,24,41.046009
859,214,24,53.478958
860,214,24,30.430250
857,215,24,50.007919
858,215,24,82.647919
859,215,24,80.778542
960,220,24,66.769592
961,220,24,65.601364
1147,214,24,152.019638
1150,214,24,39.740440
1147,215,24,94.062820
858,216,24,68.141228
859,216,24,111.289345
859,217,24,67.168251
860,217,24,78.601501
1023,214,24,135.960175
1146,212,24,60.444145
1147,212,24,117.840775
1148,212,24,104.956451
1145,213,24,30.330667
1146,213,24,97.574715
1147,213,24,130.753265
1148,213,24,112.074364
960,218,24,44.718262
961,218,24,95.246040
960,219,24,77.216324
961,219,24,80.299889
1022,212,24,56.843742
1023,212,24,112.921242
1022,213,24,92.211586
1023,213,24,119.258453
1079,222,24,129.011780
1080,222,24,140.831390
1023,211,24,35.506329
1262,222,24,107.980560
1263,222,24,80.518272
1262,223,24,100.317566
1263,223,24,98.318115
1146,211,24,57.973587
1147,211,24,71.877701
1078,218,24,36.204281
1079,219,24,89.493225
1434,208,24,80.310013
1435,208,24,78.071983
1077,220,24,69.510536
1078,220,24,108.485283
1079,220,24,144.252197
1080,220,24,117.650826
1078,221,24,124.333817
1079,221,24,169.306931
1080,221,24,159.234894
1262,220,24,40.810955
1263,220,24,39.782711
1261,221,24,54.964230
1262,221,24,88.767593
1263,221,24,71.857178
1387,210,24,32.962746
1391,208,24,64.633469
1539,223,24,87.988274
1489,208,24,30.182995
1490,208,24,78.683823
1491,208,24,108.721092
1492,208,24,87.611717
1491,209,24,125.990341
1492,209,24,79.099075
386,230,24,46.106113
387,230,24,56.988308
385,231,24,44.527935
386,231,24,71.404541
387,231,24,66.060333
385,232,24,44.862202
386,232,24,68.690659
387,232,24,93.429146
678,234,24,72.943237
679,234,24,54.209167
680,234,24,81.038490
678,235,24,45.896664
679,235,24,38.819946
679,232,24,42.633987
680,232,24,66.777626
679,233,24,56.053543
680,233,24,90.496758
796,227,24,93.570702
797,227,24,87.982758
738,233,24,97.325668
737,234,24,84.713295
738,234,24,160.634247
737,235,24,73.469910
738,235,24,139.381577
739,235,24,162.550705
738,236,24,62.345875
739,236,24,90.899315
896,230,24,109.803642
896,231,24,170.859818
1323,239,24,75.902283
896,232,24,188.177368
896,233,24,140.606689
897,233,24,158.131653
626,229,24,102.780823
1201,234,24,35.945976
1201,232,24,77.855591
1202,232,24,72.825264
1200,233,24,40.205746
1201,233,24,90.979538
1202,233,24,66.155365
896,234,24,85.304337
895,232,24,114.051231
894,233,24,43.363400
895,233,24,118.425072
895,231,24,83.402390
1202,230,24,35.636089
1201,231,24,63.444344
1202,231,24,62.065430
1539,224,24,89.657814
1540,224,24,127.110390
1540,225,24,128.864059
1539,226,24,38.686256
1540,226,24,71.491333
527,255,24,58.438648
1324,242,24,73.777420
1325,242,24,67.367737
1323,240,24,84.760513
1324,240,24,134.215851
1323,241,24,108.544617
1324,241,24,136.903503
1325,241,24,106.122208
1634,253,24,59.859352
1375,254,24,32.122570
1374,255,24,79.374611
1375,255,24,78.116837
1593,254,24,74.757133
1592,255,24,74.750870
1593,255,24,91.363609
570,266,24,38.674118
571,266,24,97.058968
572,266,24,96.829086
571,267,24,146.032120
572,267,24,101.227036
571,268,24,111.171440
572,268,24,96.212509
526,256,24,36.890022
483,268,24,89.587845
484,268,24,74.295898
483,269,24,99.752579
484,269,24,121.427887
485,269,24,101.469955
484,266,24,42.030991
483,267,24,57.051655
484,267,24,86.447937
1373,256,24,94.117859
1374,256,24,98.786369
1375,256,24,110.683182
1373,257,24,103.284546
1374,257,24,146.374023
1375,257,24,118.400558
1374,258,24,177.537689
1375,258,24,146.263077
1374,259,24,150.410583
1428,261,24,41.114185
1592,256,24,66.835922
1593,256,24,78.755798
374,286,24,45.239403
375,286,24,33.539478
376,286,24,52.525574
374,287,24,49.587650
375,287,24,47.134800
374,285,24,37.152649
786,282,24,59.496803
787,282,24,71.912628
788,282,24,67.509781
785,283,24,49.335892
786,283,24,88.165863
787,283,24,118.033401
788,283,24,100.685776
787,286,24,127.701340
1028,275,24,57.297325
1029,275,24,118.939758
1030,275,24,122.021347
785,284,24,65.816490
786,284,24,91.094208
787,284,24,151.717010
786,285,24,108.122375
787,285,24,162.659363
788,285,24,132.492615
1027,276,24,41.874130
1028,276,24,95.396378
1029,276,24,176.738739
1030,276,24,171.585739
1032,276,24,74.418350
1028,277,24,121.095932
1029,277,24,182.221649
1030,277,24,209.653519
1029,278,24,165.410522
1030,278,24,192.134125
1030,279,24,114.598251
1506,279,24,50.267540
1507,279,24,57.160259
1509,279,24,37.378117
1178,286,24,74.734428
1179,286,24,65.153450
1177,287,24,66.638474
1178,287,24,105.603577
1179,287,24,103.638359
1180,287,24,51.980869
1506,280,24,40.018913
1507,280,24,92.897316
1506,281,24,50.165257
1507,281,24,119.070763
1506,282,24,66.971809
1507,282,24,111.447563
1508,282,24,128.736542
1507,283,24,60.995152
1508,283,24,61.584805
450,292,24,46.928596
451,292,24,49.525669
450,289,24,35.571991
450,290,24,100.434135
450,291,24,80.553421
451,291,24,61.036621
452,291,24,44.506401
374,288,24,78.718124
375,288,24,75.483818
724,290,24,98.751930
725,290,24,120.661804
723,291,24,60.213463
724,291,24,148.447525
725,291,24,161.897430
726,291,24,130.684891
724,292,24,139.449554
725,292,24,170.340317
726,292,24,117.627106
725,293,24,106.524986
1177,288,24,51.474091
1178,288,24,124.805679
1180,288,24,60.685062
1178,289,24,59.599438
1449,292,24,40.996273
1449,293,24,94.150124
1448,296,24,89.978981
1449,296,24,61.232834
1448,294,24,94.227921
1449,294,24,84.678360
1448,295,24,113.769653
1449,295,24,82.923904
568,319,24,53.342396
664,306,24,60.309074
665,306,24,84.669373
852,314,24,92.565285
853,314,24,146.181427
852,315,24,69.579041
853,315,24,169.620529
854,315,24,168.199890
856,315,24,65.202599
853,313,24,76.364944
852,316,24,67.162575
853,316,24,124.230576
854,316,24,131.576340
853,317,24,37.714771
1268,312,24,146.859421
1269,312,24,131.849991
1268,313,24,85.677223
1269,313,24,108.472878
1270,309,24,35.096359
1267,310,24,59.067642
1268,310,24,78.757843
1269,310,24,87.050369
1270,310,24,67.849564
1268,311,24,113.478180
1269,311,24,119.727394
1532,315,24,75.336258
498,335,24,36.714661
1227,328,24,71.955307
1228,328,24,56.882446
1322,328,24,64.854965
1322,329,24,31.456635
1322,326,24,135.019867
1323,326,24,122.906204
1322,327,24,151.519135
1323,327,24,146.053879
1372,330,24,60.676987
1373,330,24,61.132805
1374,330,24,96.903824
1373,331,24,92.732124
1374,331,24,125.421661
1373,332,24,118.535904
1374,332,24,146.721268
1373,333,24,62.152504
1373,329,24,45.768539
1374,329,24,80.766960
1226,326,24,110.035759
1227,326,24,132.505753
1228,326,24,147.057541
1227,327,24,128.655685
1228,327,24,119.908997
1226,324,24,59.348949
1227,324,24,91.875801
1228,324,24,55.375065
1226,325,24,102.847221
1227,325,24,120.200943
1228,325,24,115.308708
1322,325,24,69.691650
1323,325,24,103.978539
1579,326,24,64.858665
1578,324,24,51.719505
1579,324,24,125.147781
1578,325,24,43.578415
1579,322,24,52.400188
1580,322,24,46.018185
1579,323,24,53.003277
909,342,24,70.145943
952,344,24,67.569649
951,345,24,44.908230
952,345,24,99.788506
953,345,24,102.015305
992,341,24,116.315269
908,338,24,107.523766
909,338,24,128.268890
910,338,24,129.827301
907,339,24,72.080360
908,339,24,131.500717
909,339,24,194.469559
910,339,24,174.091614
908,340,24,179.003815
909,340,24,192.290939
910,340,24,171.372910
909,341,24,128.522278
910,341,24,97.129005
988,342,24,58.747559
989,342,24,72.521667
909,337,24,68.429535
988,341,24,38.131683
951,346,24,72.817131
952,346,24,129.686218
953,346,24,140.180389
952,347,24,88.696938
1072,367,24,38.206837
1073,367,24,77.752563
1074,367,24,107.250122
1035,360,24,86.219299
1036,360,24,167.432663
1037,360,24,199.400726
1038,360,24,197.239456
1039,360,24,97.471329
1037,361,24,182.241867
1038,361,24,162.022354
1036,358,24,74.674637
1037,358,24,96.170090
1038,358,24,112.464020
1036,359,24,116.133636
1037,359,24,159.417252
1038,359,24,155.336517
1039,359,24,83.444931
1419,355,24,90.001259
1419,356,24,99.130615
1420,356,24,127.078232
1419,357,24,95.134979
736,376,24,39.347328
737,376,24,44.262604
737,374,24,31.584242
737,375,24,32.883060
790,380,24,71.913193
849,373,24,64.432526
848,374,24,66.213280
849,374,24,120.507477
849,375,24,124.315247
850,375,24,175.470383
789,382,24,78.347382
849,376,24,136.105942
850,376,24,171.758316
1073,370,24,51.139893
1074,370,24,103.490005
1073,368,24,112.254654
1074,368,24,127.558144
1075,368,24,128.892426
1073,369,24,103.879967
1074,369,24,146.539749
1075,369,24,125.507797
1128,376,24,36.198788
1129,376,24,95.337090
1130,376,24,113.540863
1131,376,24,139.126221
1130,377,24,114.156349
1129,374,24,46.617371
1130,374,24,73.318436
1131,374,24,93.825806
1129,375,24,64.151855
1130,375,24,101.631020
1131,375,24,107.781563
1133,375,24,67.285004
1184,382,24,82.331467
1185,382,24,114.403625
1184,383,24,79.792831
1185,383,24,144.760773
1186,383,24,147.329117
1254,382,24,34.200165
1255,382,24,127.695503
1256,382,24,162.149109
1257,382,24,184.190887
1255,383,24,111.720688
1256,383,24,169.960968
1257,383,24,156.112289
1255,380,24,71.322937
1256,380,24,83.817398
1255,381,24,100.866684
1256,381,24,125.305038
1185,381,24,98.026024
1255,379,24,45.049717
1256,379,24,60.103294
665,396,24,57.064671
666,396,24,48.490929
664,397,24,67.036690
665,397,24,105.088142
666,397,24,87.350624
665,398,24,147.627792
666,398,24,105.861389
1184,384,24,103.154617
1185,384,24,153.033295
1186,384,24,150.883591
1185,385,24,108.585716
1315,395,24,41.829758
1318,396,24,33.020927
1256,384,24,64.260704
612,408,24,66.987511
613,408,24,70.455612
614,408,24,56.990475
613,409,24,106.743607
614,409,24,101.171036
613,410,24,83.268517
614,410,24,82.454552
576,414,24,58.159176
575,416,24,67.395882
1378,422,24,38.925014
1377,423,24,46.513855
1378,423,24,45.833549
1377,424,24,62.413960
524,437,24,97.315620
523,435,24,36.724602
524,435,24,87.682991
1411,435,24,32.427074
1410,438,24,49.149033
1410,436,24,35.615643
483,456,24,65.681770
483,457,24,92.960968
1488,489,24,57.178391
1489,489,24,53.358372
1488,490,24,46.446087
1490,490,24,71.294182
1487,488,24,41.855392
1521,506,24,43.465378
1521,508,24,48.263462
1522,509,24,47.234230
629,543,24,32.177704
1060,49,29,107.037064
1060,53,29,85.569939
1061,53,29,72.626076
1060,54,29,35.652733
838,56,29,46.525513
1059,50,29,97.139725
1060,50,29,132.205231
1058,52,29,54.256580
1059,52,29,104.199196
1060,52,29,145.887466
1061,52,29,116.125389
602,72,29,65.173332
455,75,29,77.126259
456,75,29,30.500086
668,67,29,150.101379
776,58,29,65.158745
777,58,29,90.283173
775,59,29,58.524696
776,59,29,103.271782
777,59,29,147.123886
669,66,29,138.983887
601,69,29,69.111786
602,69,29,114.856857
603,69,29,125.448166
602,71,29,83.055878
928,65,29,85.265495
929,65,29,91.414146
928,66,29,68.211044
930,66,29,54.334545
838,60,29,109.171417
839,60,29,76.361229
775,60,29,67.569458
776,60,29,128.445084
777,60,29,141.164368
776,61,29,100.013603
838,58,29,93.046600
838,59,29,111.105446
839,59,29,99.489449
601,68,29,72.035614
602,68,29,96.120049
709,62,29,142.519669
710,62,29,149.428314
709,64,29,99.584862
710,64,29,132.602188
835,60,29,50.588573
837,60,29,99.199188
509,72,29,45.663479
928,64,29,47.988079
929,64,29,84.155907
507,69,29,61.646690
508,69,29,117.536560
509,69,29,138.280762
508,71,29,82.721603
509,71,29,92.936920
1191,66,29,125.152260
1456,73,29,82.397629
508,68,29,106.160362
509,68,29,121.218445
890,60,29,81.267349
891,61,29,94.827538
892,61,29,52.578201
837,58,29,91.231010
837,59,29,102.158249
665,65,29,36.648148
985,67,29,80.653893
986,67,29,118.206055
985,68,29,65.985207
986,68,29,109.023354
988,68,29,86.443871
986,69,29,54.920330
988,69,29,49.352112
1240,72,29,80.850639
1241,72,29,150.396729
1238,73,29,38.182606
1240,73,29,86.772896
1241,73,29,182.773041
1242,73,29,152.004425
1192,69,29,60.522781
1190,67,29,86.486221
1191,67,29,125.750374
1192,67,29,137.820297
1191,68,29,113.615440
1192,68,29,131.224854
986,66,29,62.988731
891,62,29,105.550797
892,62,29,56.264194
891,64,29,55.024300
1454,74,29,96.835060
1455,74,29,152.723862
1456,74,29,119.695900
1453,75,29,37.334312
1454,75,29,115.055855
1455,75,29,152.619781
1456,75,29,116.457634
1240,74,29,75.226479
1241,74,29,137.423325
1242,74,29,130.988281
1241,75,29,114.795502
163,91,29,65.525925
163,87,29,46.335651
162,89,29,58.350800
163,89,29,77.918526
162,90,29,58.565418
163,90,29,102.499771
165,90,29,129.870224
454,77,29,87.007286
455,77,29,126.524910
454,78,29,101.442886
455,78,29,83.028427
368,79,29,56.858112
366,80,29,73.956551
367,80,29,120.552834
368,80,29,132.677734
367,84,29,68.225746
368,84,29,54.021111
367,81,29,142.830673
368,81,29,133.368393
366,83,29,47.207550
367,83,29,116.705658
368,83,29,152.923538
1294,83,29,106.551918
1293,84,29,118.546722
1293,85,29,91.083893
1292,83,29,53.693096
1293,83,29,112.870682
1294,84,29,132.520447
1294,85,29,93.549034
1359,81,29,77.440475
1357,83,29,72.874481
1409,93,29,53.219887
1356,79,29,41.349350
1357,79,29,144.557159
1359,79,29,143.985901
1357,80,29,120.476631
1359,80,29,140.677353
1357,78,29,65.207832
1359,78,29,74.180092
1577,81,29,66.898415
1409,89,29,81.368309
1410,89,29,36.900219
1409,90,29,110.003349
1410,90,29,87.431427
1455,78,29,30.953781
1407,89,29,34.501171
1407,90,29,69.912987
1407,91,29,79.640244
1512,86,29,72.305893
1513,86,29,122.510818
1514,86,29,128.381485
1512,87,29,101.900230
1513,87,29,184.379883
1514,87,29,174.130981
1512,89,29,64.899429
1513,89,29,150.465500
1514,89,29,116.731506
1513,90,29,46.748772
1514,90,29,39.051460
1409,91,29,117.695084
1410,91,29,77.497231
1409,92,29,116.498718
1410,92,29,88.597168
1579,78,29,135.382690
1580,80,29,97.595963
1577,79,29,153.113190
1579,79,29,146.145767
1577,80,29,130.359207
204,113,29,52.490540
324,96,29,103.637421
325,96,29,170.505066
324,97,29,80.219902
325,97,29,110.335449
326,97,29,65.592812
325,98,29,65.195358
326,98,29,46.107433
260,98,29,47.312569
261,98,29,75.814140
262,98,29,110.161537
260,99,29,65.136002
261,99,29,98.674927
743,113,29,158.336029
744,113,29,106.581665
884,111,29,62.608685
886,112,29,52.258053
883,113,29,101.193817
886,113,29,63.411106
949,96,29,51.821159
951,96,29,61.650780
948,97,29,58.483364
949,97,29,102.642616
951,97,29,106.294632
948,98,29,49.931080
949,98,29,119.181511
951,98,29,135.052567
951,99,29,85.472000
741,112,29,86.205818
741,113,29,131.611420
1018,105,29,87.669838
1166,112,29,80.767807
1166,113,29,97.698372
1167,113,29,40.092804
1092,105,29,143.891998
1093,105,29,173.103729
1092,106,29,126.701042
1093,106,29,128.254517
1093,104,29,171.880753
1617,105,29,77.645744
1615,106,29,131.459839
1617,106,29,139.793167
1650,108,29,80.074570
1651,108,29,88.022461
1652,108,29,50.038223
1651,109,29,97.669983
1652,109,29,49.785240
1650,106,29,44.236259
1615,108,29,102.850479
1617,108,29,97.970314
1615,109,29,80.204239
1617,109,29,80.041206
1618,106,29,102.348137
1750,111,29,90.926613
1618,108,29,78.901108
1696,110,29,92.156738
1697,110,29,109.428741
1695,111,29,51.373703
1696,111,29,146.911285
1697,111,29,167.466217
1697,109,29,65.671570
1749,112,29,93.567787
1750,112,29,149.656036
1747,113,29,36.770126
1749,113,29,140.850647
1750,113,29,185.095566
142,117,29,35.677097
143,117,29,55.379852
143,118,29,31.556562
203,115,29,75.626656
204,115,29,106.924088
203,116,29,73.575249
204,116,29,108.897308
205,116,29,71.366905
439,128,29,130.556503
1751,113,29,164.014114
1696,112,29,143.165802
1697,112,29,177.449692
1696,113,29,94.674637
1697,113,29,83.430893
203,117,29,61.611378
143,115,29,41.391148
143,116,29,50.833504
439,129,29,165.090469
441,129,29,137.124390
439,130,29,162.227173
441,130,29,148.268341
439,131,29,118.444641
441,131,29,73.348045
605,122,29,83.095520
606,122,29,142.461533
607,122,29,159.767197
605,123,29,34.641277
606,123,29,109.414467
607,123,29,107.538528
665,123,29,61.734550
540,129,29,87.619720
540,130,29,69.363106
740,115,29,99.180679
