VARIABLES = x nde ndi rho phi ef
ZONE I=101 T=ZONE_000000
0.005 9.83486e+15 9.97469e+15 2.24033e-05 9.21706 19.384
0.0051 9.85278e+15 9.98353e+15 2.09487e-05 9.20247 264.195
0.0052 1.00361e+16 1.00322e+16 -6.15188e-07 9.16423 379.019
0.0053 1.00868e+16 9.97669e+15 -1.7635e-05 9.12667 275.959
0.0054 9.87465e+15 1.00339e+16 2.55117e-05 9.10903 320.439
0.0055 9.84786e+15 9.90496e+15 9.14903e-06 9.06258 516.17
0.0056 9.97617e+15 9.99832e+15 3.54886e-06 9.0058 587.876
0.0057 9.99982e+15 1.00711e+16 1.14185e-05 8.94501 672.397
0.0058 1.01896e+16 1.00213e+16 -2.69743e-05 8.87132 584.552
0.0059 9.99789e+15 1.00344e+16 5.84945e-06 8.8281 465.259
0.006 9.9133e+15 9.97107e+15 9.25586e-06 8.77827 550.559
0.0061 1.00252e+16 9.9246e+15 -1.61151e-05 8.71799 511.825
0.0062 1.01334e+16 1.00548e+16 -1.26038e-05 8.6759 349.648
0.0063 9.97454e+15 1.00192e+16 7.14949e-06 8.64806 318.847
0.0064 1.01025e+16 9.98897e+15 -1.81941e-05 8.61213 256.477
0.0065 1.00576e+16 1.00088e+16 -7.81354e-06 8.59676 109.611
0.0066 9.94266e+15 9.94484e+15 3.48882e-07 8.59021 67.4575
0.0067 1.00111e+16 1.00247e+16 2.1812e-06 8.58327 81.7449
0.0068 1.01564e+16 1.00161e+16 -2.24888e-05 8.57386 -32.9328
0.0069 9.90807e+15 1.00125e+16 1.6731e-05 8.58986 -65.4471
0.007 9.86991e+15 9.91146e+15 6.65714e-06 8.58695 66.6269
0.0071 1.00052e+16 1.00735e+16 1.09507e-05 8.57653 166.059
0.0072 1.00238e+16 1.00113e+16 -1.99575e-06 8.55374 216.628
0.0073 9.79379e+15 9.97301e+15 2.87148e-05 8.5332 367.512
0.0074 1.00461e+16 1.0062e+16 2.55795e-06 8.48024 544.111
0.0075 9.99802e+15 9.91547e+15 -1.32267e-05 8.42438 483.864
0.0076 1.00777e+16 1.00426e+16 -5.63062e-06 8.38347 377.375
0.0077 9.95914e+15 1.00254e+16 1.06075e-05 8.34891 405.48
0.0078 9.89334e+15 9.95616e+15 1.00644e-05 8.30237 522.215
0.0079 1.01584e+16 1.00002e+16 -2.5344e-05 8.24446 435.931
0.008 1.01747e+16 1.00875e+16 -1.39618e-05 8.21518 213.969
0.0081 1.00147e+16 9.98993e+15 -3.96294e-06 8.20167 112.748
0.0082 1.01687e+16 9.97741e+15 -3.06489e-05 8.19263 -82.7073
0.0083 1.00358e+16 9.9729e+15 -1.00801e-05 8.21821 -312.706
0.0084 1.01779e+16 1.00651e+16 -1.80722e-05 8.25517 -471.683
0.0085 1.00314e+16 9.92198e+15 -1.75237e-05 8.31255 -672.695
0.0086 9.99022e+15 9.96247e+15 -4.44515e-06 8.38971 -796.754
0.0087 9.93515e+15 1.00524e+16 1.87892e-05 8.4719 -715.752
0.0088 9.95826e+15 1.00336e+16 1.20743e-05 8.53286 -541.465
0.0089 9.80651e+15 9.95626e+15 2.39918e-05 8.58019 -337.798
0.009 9.7928e+15 9.97761e+15 2.96092e-05 8.60042 -35.1108
0.0091 9.92781e+15 9.98723e+15 9.51976e-06 8.58721 185.852
0.0092 9.89808e+15 9.996e+15 1.56892e-05 8.56325 328.208
0.0093 9.8685e+15 9.98043e+15 1.79337e-05 8.52157 518.078
0.0094 9.53178e+15 1.00405e+16 8.15077e-05 8.45964 1079.63
0.0095 9.19419e+15 9.9083e+15 0.000114413 8.30565 2186
0.0096 8.09346e+15 9.95835e+15 0.000298788 8.02244 4519.36
0.0097 6.54377e+15 9.8067e+15 0.000522779 7.40177 9158.79
0.0098 3.65445e+15 9.82279e+15 0.000988276 6.19068 17691.8
0.0099 1.16129e+15 9.65061e+15 0.00136014 3.86342 30953.4
0.01 1.42749e+14 8.67989e+15 0.0013678 0 38634.2
